client_id,age,job,marital,education,credit_default,mortgage,month,day,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome
40769,41,management,divorced,university.degree,no,no,sep,3,164,5,3,success,94.199,0.879,yes
28259,46,services,married,high.school,no,no,apr,22,325,2,0,nonexistent,93.075,1.445,no
373,22,blue-collar,single,basic.9y,no,yes,may,16,195,1,0,nonexistent,93.994,4.857,no
35655,56,retired,married,high.school,no,no,may,25,317,1,0,nonexistent,92.893,1.244,no
15566,35,blue-collar,married,basic.9y,no,yes,jul,2,1373,4,0,nonexistent,93.918,4.957,yes
10378,26,admin.,divorced,high.school,no,yes,jun,15,50,1,0,nonexistent,94.465,4.96,no
23601,,,divorced,,unknown,no,aug,20,327,5,0,nonexistent,93.444,4.962,no
3349,29,admin.,single,university.degree,no,no,may,5,22,3,0,nonexistent,93.994,4.86,no
35621,34,admin.,married,professional.course,no,yes,may,31,326,1,0,nonexistent,92.893,1.244,no
34499,23,blue-collar,single,basic.4y,unknown,no,may,14,208,1,0,nonexistent,92.893,1.266,no
37003,46,admin.,single,university.degree,no,yes,jul,20,413,5,0,nonexistent,92.469,1.048,no
33544,32,technician,single,high.school,no,yes,may,5,361,2,0,nonexistent,92.893,1.291,no
24012,39,technician,divorced,university.degree,no,no,oct,30,2016,1,0,nonexistent,93.798,5,yes
2733,40,blue-collar,single,basic.9y,unknown,yes,may,2,824,2,0,nonexistent,93.994,4.859,no
7845,35,management,single,university.degree,no,yes,jun,11,68,21,0,nonexistent,94.465,4.865,no
29507,54,technician,married,professional.course,unknown,yes,apr,25,130,2,0,nonexistent,93.075,1.405,no
2752,39,unemployed,single,university.degree,no,no,may,7,243,1,0,nonexistent,93.994,4.859,no
29104,32,blue-collar,married,basic.9y,no,no,apr,17,342,3,0,nonexistent,93.075,1.405,no
4605,41,technician,divorced,basic.4y,no,yes,may,7,270,1,0,nonexistent,93.994,4.856,no
17052,42,technician,married,professional.course,no,yes,jul,6,154,2,0,nonexistent,93.918,4.962,no
15894,27,admin.,single,high.school,unknown,no,jul,28,510,6,0,nonexistent,93.918,4.96,no
30468,28,admin.,married,university.degree,no,yes,may,21,643,1,0,nonexistent,92.893,1.354,yes
11642,46,blue-collar,divorced,basic.6y,no,yes,jun,23,9,13,0,nonexistent,94.465,4.959,no
16157,26,admin.,single,university.degree,no,yes,jul,12,369,2,0,nonexistent,93.918,4.961,no
21439,48,management,married,university.degree,no,yes,aug,6,144,1,0,nonexistent,93.444,4.963,no
24225,40,entrepreneur,divorced,university.degree,no,no,nov,11,364,1,0,nonexistent,93.2,4.191,no
20679,31,admin.,married,high.school,no,yes,aug,31,170,1,0,nonexistent,93.444,4.965,no
7403,44,admin.,divorced,university.degree,unknown,yes,may,24,55,1,0,nonexistent,93.994,4.864,no
33886,51,blue-collar,married,basic.4y,no,no,may,30,104,4,0,nonexistent,92.893,1.281,no
37389,31,blue-collar,single,university.degree,no,no,aug,16,174,2,0,nonexistent,92.201,0.879,no
24543,56,services,married,high.school,no,yes,nov,10,578,1,0,nonexistent,93.2,4.191,no
3386,26,blue-collar,single,basic.6y,no,no,may,5,160,1,0,nonexistent,93.994,4.86,no
21748,31,services,divorced,high.school,no,yes,aug,17,242,3,0,nonexistent,93.444,4.963,no
14789,45,unknown,unknown,unknown,no,yes,jul,6,586,1,0,nonexistent,93.918,4.957,yes
12536,,,married,,unknown,yes,jul,7,1200,1,0,nonexistent,93.918,4.96,no
11489,46,entrepreneur,divorced,high.school,no,no,jun,3,485,3,0,nonexistent,94.465,4.959,no
18876,35,technician,divorced,university.degree,no,yes,aug,24,142,2,0,nonexistent,93.444,4.97,no
40963,54,self-employed,married,university.degree,no,yes,oct,16,72,4,1,failure,94.601,0.987,no
12832,26,management,single,university.degree,no,yes,jul,6,154,1,0,nonexistent,93.918,4.962,no
40732,36,management,married,university.degree,no,unknown,sep,25,331,1,4,failure,94.199,0.876,yes
32199,44,services,single,high.school,no,no,may,28,318,1,1,failure,92.893,1.313,no
11597,46,technician,divorced,professional.course,unknown,yes,jun,8,365,3,0,nonexistent,94.465,4.959,no
19138,32,unemployed,married,university.degree,no,yes,aug,20,33,4,0,nonexistent,93.444,4.968,no
7154,57,management,divorced,university.degree,no,yes,may,21,81,1,0,nonexistent,93.994,4.86,no
2344,53,technician,married,professional.course,unknown,yes,may,16,247,1,0,nonexistent,93.994,4.856,no
32811,34,admin.,unknown,university.degree,no,yes,may,10,56,1,1,failure,92.893,1.299,no
12434,45,admin.,divorced,university.degree,no,no,jul,28,107,3,0,nonexistent,93.918,4.96,no
40205,28,services,single,high.school,no,yes,jul,28,192,1,0,nonexistent,94.215,0.876,no
36881,,,married,,no,no,jun,2,94,6,0,nonexistent,92.963,1.244,no
20839,49,admin.,married,high.school,no,no,aug,24,96,2,0,nonexistent,93.444,4.964,no
1513,28,admin.,single,university.degree,no,yes,may,29,393,2,0,nonexistent,93.994,4.855,no
34095,52,technician,divorced,high.school,no,no,may,28,191,2,1,failure,92.893,1.281,no
37800,63,housemaid,married,basic.4y,no,no,aug,9,479,1,0,nonexistent,92.201,0.838,yes
19119,42,admin.,married,university.degree,no,no,aug,28,68,2,0,nonexistent,93.444,4.968,no
28136,55,retired,married,basic.4y,no,yes,apr,2,158,1,0,nonexistent,93.075,1.466,yes
5092,47,blue-collar,married,basic.4y,no,yes,may,14,302,1,0,nonexistent,93.994,4.857,no
33697,41,services,married,high.school,no,yes,may,21,193,1,0,nonexistent,92.893,1.281,no
30387,25,blue-collar,single,basic.9y,no,yes,apr,14,109,1,0,nonexistent,93.075,1.365,no
35747,29,admin.,married,high.school,no,yes,may,10,112,4,1,failure,92.893,1.244,no
14764,28,blue-collar,single,basic.6y,unknown,yes,jul,18,400,1,0,nonexistent,93.918,4.957,no
33569,27,technician,single,professional.course,no,no,may,24,170,3,0,nonexistent,92.893,1.291,no
361,57,management,married,university.degree,no,yes,may,30,379,2,0,nonexistent,93.994,4.857,no
2633,59,retired,married,basic.9y,no,yes,may,28,87,9,0,nonexistent,93.994,4.856,no
35148,22,services,married,high.school,no,yes,may,18,48,7,0,nonexistent,92.893,1.25,no
460,44,admin.,single,basic.9y,unknown,no,may,25,134,1,0,nonexistent,93.994,4.857,no
29559,33,blue-collar,married,high.school,no,no,apr,26,164,1,0,nonexistent,93.075,1.405,no
7302,53,retired,married,basic.4y,no,no,may,5,101,23,0,nonexistent,93.994,4.86,no
23724,34,admin.,married,university.degree,unknown,yes,aug,26,114,5,0,nonexistent,93.444,4.962,no
39664,40,admin.,single,basic.9y,no,yes,may,15,234,1,3,success,93.876,0.683,yes
26384,50,self-employed,divorced,university.degree,no,no,nov,20,59,4,0,nonexistent,93.2,4.076,no
11607,28,blue-collar,married,basic.9y,unknown,no,jun,14,17,5,0,nonexistent,94.465,4.959,no
25585,33,technician,single,professional.course,no,unknown,nov,11,401,1,0,nonexistent,93.2,4.12,no
9273,51,blue-collar,married,basic.4y,no,yes,jun,19,18,2,0,nonexistent,94.465,4.967,no
2346,30,unknown,single,university.degree,no,no,may,27,213,1,0,nonexistent,93.994,4.856,no
4468,42,blue-collar,married,basic.9y,unknown,yes,may,1,163,2,0,nonexistent,93.994,4.856,no
4208,49,self-employed,single,basic.9y,no,no,may,1,58,10,0,nonexistent,93.994,4.858,no
36277,49,management,married,university.degree,no,yes,jun,2,128,1,1,failure,92.963,1.266,no
5346,49,technician,married,unknown,no,yes,may,2,319,2,0,nonexistent,93.994,4.857,no
4636,46,housemaid,married,basic.4y,no,no,may,15,336,1,0,nonexistent,93.994,4.858,no
40142,,,married,,no,yes,jul,23,203,1,1,failure,94.215,0.84,no
32418,29,blue-collar,single,basic.4y,no,yes,may,31,26,1,0,nonexistent,92.893,1.313,no
24166,50,entrepreneur,married,university.degree,no,no,nov,4,134,1,1,failure,93.2,4.191,no
37810,67,retired,divorced,university.degree,no,yes,aug,16,89,5,1,failure,92.201,0.834,no
24307,44,unemployed,married,basic.9y,no,yes,nov,21,180,1,0,nonexistent,93.2,4.191,no
18999,56,retired,married,university.degree,no,yes,aug,30,377,3,0,nonexistent,93.444,4.968,no
17447,53,unemployed,married,basic.6y,unknown,no,jul,23,273,1,0,nonexistent,93.918,4.962,no
36540,36,management,single,university.degree,no,yes,jun,14,300,2,1,success,92.963,1.26,yes
34386,47,entrepreneur,divorced,high.school,no,no,may,13,8,7,0,nonexistent,92.893,1.266,no
22624,30,admin.,single,university.degree,no,yes,aug,20,173,3,0,nonexistent,93.444,4.964,no
5157,44,housemaid,married,high.school,unknown,no,may,29,293,2,0,nonexistent,93.994,4.857,no
25268,32,admin.,married,university.degree,no,no,nov,12,138,2,0,nonexistent,93.2,4.153,no
30503,39,blue-collar,married,basic.9y,no,no,may,9,378,3,0,nonexistent,92.893,1.354,no
7714,31,admin.,single,high.school,no,yes,may,11,26,25,0,nonexistent,93.994,4.864,no
32541,44,blue-collar,married,basic.9y,no,yes,may,2,383,1,1,failure,92.893,1.313,no
10490,37,blue-collar,married,basic.9y,no,yes,jun,3,331,4,0,nonexistent,94.465,4.961,no
33830,30,blue-collar,married,basic.9y,unknown,no,may,3,155,1,1,failure,92.893,1.281,no
12591,39,self-employed,single,basic.9y,unknown,yes,jul,7,835,4,0,nonexistent,93.918,4.96,no
5570,44,admin.,married,high.school,no,yes,may,4,483,1,0,nonexistent,93.994,4.857,no
34122,35,entrepreneur,married,university.degree,no,yes,may,3,272,4,1,failure,92.893,1.281,no
27971,48,admin.,single,university.degree,no,yes,mar,12,544,1,0,nonexistent,92.843,1.51,no
11812,41,self-employed,divorced,university.degree,unknown,yes,jun,4,39,5,0,nonexistent,94.465,4.959,no
13095,29,admin.,single,basic.9y,no,no,jul,2,280,5,0,nonexistent,93.918,4.962,no
10320,33,blue-collar,married,basic.9y,no,no,jun,14,145,1,0,nonexistent,94.465,4.96,no
22569,36,management,married,university.degree,unknown,yes,aug,3,508,4,0,nonexistent,93.444,4.964,no
29154,34,blue-collar,married,basic.9y,no,yes,apr,17,70,1,1,failure,93.075,1.405,no
32233,42,services,married,high.school,no,yes,may,30,128,1,0,nonexistent,92.893,1.313,no
6779,25,blue-collar,married,basic.9y,no,yes,may,24,172,1,0,nonexistent,93.994,4.857,no
6179,28,services,married,high.school,no,yes,may,24,485,1,0,nonexistent,93.994,4.857,no
27552,51,blue-collar,married,basic.9y,no,no,nov,24,1032,10,1,failure,93.2,4.021,no
22378,33,admin.,single,university.degree,no,yes,aug,3,64,1,0,nonexistent,93.444,4.964,no
3954,46,admin.,married,professional.course,no,no,may,8,167,3,0,nonexistent,93.994,4.858,no
5911,49,blue-collar,married,high.school,no,no,may,12,560,4,0,nonexistent,93.994,4.857,no
20784,33,technician,married,professional.course,unknown,yes,aug,23,31,1,0,nonexistent,93.444,4.965,no
26374,29,admin.,single,university.degree,no,no,nov,6,103,1,0,nonexistent,93.2,4.076,no
40546,,,divorced,,no,no,aug,29,185,1,1,failure,94.027,0.886,yes
10781,45,blue-collar,married,basic.4y,unknown,no,jun,7,65,2,0,nonexistent,94.465,4.961,no
13618,54,blue-collar,married,basic.9y,unknown,yes,jul,6,220,1,0,nonexistent,93.918,4.963,no
24730,33,technician,single,university.degree,no,no,nov,7,293,5,1,failure,93.2,4.191,no
37281,37,technician,married,university.degree,no,yes,aug,30,187,1,1,success,92.201,0.884,yes
37335,29,technician,single,professional.course,no,yes,aug,22,110,1,0,nonexistent,92.201,0.883,no
4571,33,technician,married,university.degree,unknown,yes,may,14,221,2,0,nonexistent,93.994,4.856,no
11264,49,management,married,university.degree,no,no,jun,16,216,2,0,nonexistent,94.465,4.961,no
38436,45,technician,married,professional.course,no,no,oct,21,504,1,1,success,92.431,0.733,yes
33162,59,services,divorced,basic.6y,no,yes,may,6,318,1,0,nonexistent,92.893,1.291,no
27444,57,blue-collar,married,basic.9y,unknown,yes,nov,10,126,1,0,nonexistent,93.2,4.021,no
32498,32,admin.,married,high.school,no,yes,may,3,438,2,0,nonexistent,92.893,1.313,no
31428,36,technician,single,professional.course,unknown,yes,may,27,228,2,0,nonexistent,92.893,1.334,no
40285,47,admin.,married,university.degree,no,yes,jul,20,129,3,2,failure,94.215,0.896,no
35076,,,single,,no,no,may,4,7,6,0,nonexistent,92.893,1.25,no
36202,23,student,single,high.school,no,yes,may,14,77,1,1,failure,92.893,1.27,no
6535,51,admin.,divorced,university.degree,no,yes,may,20,72,18,0,nonexistent,93.994,4.857,no
31051,39,blue-collar,single,basic.9y,unknown,yes,may,21,201,1,0,nonexistent,92.893,1.334,no
23300,45,technician,single,professional.course,no,yes,aug,31,105,1,0,nonexistent,93.444,4.964,no
18195,36,technician,married,high.school,no,no,jul,14,1165,4,0,nonexistent,93.918,4.963,no
35526,,,single,,no,yes,may,12,52,9,0,nonexistent,92.893,1.244,no
23096,47,blue-collar,married,high.school,no,unknown,aug,18,153,10,0,nonexistent,93.444,4.965,no
18479,43,admin.,married,unknown,no,yes,jul,13,121,1,0,nonexistent,93.918,4.968,no
14736,29,student,married,university.degree,no,yes,jul,20,81,7,0,nonexistent,93.918,4.957,no
16317,26,admin.,single,university.degree,no,yes,jul,23,1287,5,0,nonexistent,93.918,4.961,no
29974,64,retired,married,university.degree,no,yes,apr,17,159,2,0,nonexistent,93.075,1.405,no
35862,27,admin.,single,university.degree,no,yes,may,22,81,1,0,nonexistent,92.893,1.259,no
5508,52,blue-collar,married,basic.9y,unknown,yes,may,31,317,1,0,nonexistent,93.994,4.857,no
39687,54,admin.,married,professional.course,no,no,may,25,564,5,0,nonexistent,93.876,0.685,no
92,60,admin.,married,unknown,unknown,no,may,2,213,2,0,nonexistent,93.994,4.857,no
3915,59,retired,married,basic.4y,unknown,yes,may,9,123,1,0,nonexistent,93.994,4.858,no
19806,51,services,married,high.school,no,yes,aug,2,241,4,0,nonexistent,93.444,4.966,no
39168,34,admin.,married,professional.course,no,no,mar,21,364,2,1,failure,93.369,0.654,no
7091,38,admin.,married,high.school,no,yes,may,25,26,3,0,nonexistent,93.994,4.86,no
31189,43,management,married,university.degree,no,no,may,8,226,1,0,nonexistent,92.893,1.334,no
20824,48,technician,married,high.school,no,no,aug,9,58,3,0,nonexistent,93.444,4.965,no
15345,57,blue-collar,married,high.school,unknown,yes,jul,25,572,1,0,nonexistent,93.918,4.957,yes
11570,39,unemployed,married,basic.9y,unknown,yes,jun,17,14,6,0,nonexistent,94.465,4.959,no
32647,41,blue-collar,married,basic.6y,unknown,yes,may,30,12,8,1,failure,92.893,1.299,no
775,41,blue-collar,married,basic.4y,no,yes,may,21,188,2,0,nonexistent,93.994,4.856,no
31717,31,technician,married,professional.course,no,yes,may,16,232,1,0,nonexistent,92.893,1.327,no
14023,30,unemployed,married,basic.9y,no,no,jul,15,154,2,0,nonexistent,93.918,4.963,no
27670,39,self-employed,married,professional.course,no,no,nov,6,47,4,0,nonexistent,93.2,4.021,no
12958,,,divorced,,unknown,yes,jul,25,84,3,0,nonexistent,93.918,4.962,no
26263,45,admin.,married,unknown,no,yes,nov,27,254,2,0,nonexistent,93.2,4.076,no
35527,24,blue-collar,single,basic.9y,no,yes,may,23,155,1,0,nonexistent,92.893,1.244,no
34425,,,married,,no,no,may,5,578,1,0,nonexistent,92.893,1.266,yes
3781,36,services,single,basic.9y,no,yes,may,26,337,2,0,nonexistent,93.994,4.859,no
16758,39,services,divorced,high.school,no,no,jul,5,187,1,0,nonexistent,93.918,4.962,no
17114,40,admin.,single,university.degree,no,yes,jul,2,198,1,0,nonexistent,93.918,4.962,no
40187,44,admin.,single,high.school,no,no,jul,5,12,1,0,nonexistent,94.215,0.861,no
23768,,,divorced,,no,yes,aug,21,247,1,0,nonexistent,93.444,4.962,no
39020,64,housemaid,married,basic.4y,no,yes,dec,5,336,5,0,nonexistent,92.713,0.714,yes
5735,30,technician,single,university.degree,no,no,may,8,293,4,0,nonexistent,93.994,4.857,no
89,34,admin.,married,high.school,no,yes,may,17,188,2,0,nonexistent,93.994,4.857,no
23972,33,unemployed,married,university.degree,no,yes,aug,18,53,2,0,nonexistent,93.444,4.963,no
8028,,,married,,no,yes,jun,2,106,2,0,nonexistent,94.465,4.865,no
21366,33,technician,single,professional.course,no,no,aug,24,285,5,0,nonexistent,93.444,4.963,no
12304,46,services,married,high.school,no,yes,jul,19,64,1,0,nonexistent,93.918,4.959,no
18186,40,self-employed,married,university.degree,no,yes,jul,31,225,5,0,nonexistent,93.918,4.963,no
37320,49,management,divorced,university.degree,no,yes,aug,25,138,1,0,nonexistent,92.201,0.883,no
53,53,admin.,single,professional.course,no,no,may,13,179,1,0,nonexistent,93.994,4.857,no
3160,53,unknown,married,high.school,unknown,no,may,30,303,1,0,nonexistent,93.994,4.86,no
23467,39,technician,married,professional.course,unknown,yes,aug,16,145,2,0,nonexistent,93.444,4.964,no
5484,35,blue-collar,married,unknown,no,yes,may,2,85,2,0,nonexistent,93.994,4.857,no
5910,23,blue-collar,married,basic.9y,no,no,may,18,633,1,0,nonexistent,93.994,4.857,no
13849,24,student,single,basic.4y,no,no,jul,28,67,1,0,nonexistent,93.918,4.963,no
963,46,blue-collar,married,basic.9y,unknown,no,may,3,406,2,0,nonexistent,93.994,4.856,no
5685,41,services,married,basic.6y,unknown,yes,may,3,150,2,0,nonexistent,93.994,4.857,no
10595,49,blue-collar,married,basic.9y,unknown,no,jun,30,64,1,0,nonexistent,94.465,4.961,no
10741,33,admin.,single,university.degree,no,yes,jun,24,61,2,0,nonexistent,94.465,4.961,no
25573,36,blue-collar,married,basic.6y,no,yes,nov,26,723,1,0,nonexistent,93.2,4.12,no
18393,30,admin.,single,university.degree,no,yes,jul,26,27,3,0,nonexistent,93.918,4.968,no
8807,41,technician,married,basic.6y,no,no,jun,10,41,1,0,nonexistent,94.465,4.866,no
20930,57,retired,married,basic.4y,no,yes,aug,30,92,1,0,nonexistent,93.444,4.964,no
25421,37,technician,married,professional.course,no,no,nov,6,372,1,1,failure,93.2,4.153,no
8560,46,technician,married,professional.course,unknown,yes,jun,12,77,8,0,nonexistent,94.465,4.864,no
36382,29,unemployed,single,high.school,no,no,jun,8,189,1,0,nonexistent,92.963,1.262,no
13852,24,student,single,basic.4y,no,yes,jul,3,57,1,0,nonexistent,93.918,4.963,no
37501,24,technician,single,professional.course,no,no,aug,29,129,1,0,nonexistent,92.201,0.873,no
310,54,management,divorced,university.degree,no,yes,may,13,106,3,0,nonexistent,93.994,4.857,no
8639,41,blue-collar,married,basic.4y,unknown,no,jun,4,81,1,0,nonexistent,94.465,4.864,no
4589,39,housemaid,married,basic.9y,no,no,may,21,340,3,0,nonexistent,93.994,4.856,no
36533,29,services,single,high.school,no,no,jun,1,136,6,1,success,92.963,1.26,no
33301,28,blue-collar,married,basic.4y,no,no,may,13,189,1,0,nonexistent,92.893,1.291,no
26126,51,entrepreneur,divorced,university.degree,no,yes,nov,2,89,3,0,nonexistent,93.2,4.12,no
1247,50,technician,married,professional.course,no,no,may,28,103,3,0,nonexistent,93.994,4.855,no
20576,,,married,,no,yes,aug,15,284,4,0,nonexistent,93.444,4.966,no
27373,52,admin.,married,high.school,no,yes,nov,30,57,5,1,success,93.2,4.021,no
19518,56,retired,married,high.school,unknown,yes,aug,19,674,1,0,nonexistent,93.444,4.968,yes
2731,31,management,married,high.school,no,no,may,13,217,1,0,nonexistent,93.994,4.859,no
2709,34,blue-collar,married,basic.9y,no,no,may,17,606,1,0,nonexistent,93.994,4.859,no
14709,50,blue-collar,married,basic.4y,unknown,yes,jul,29,119,8,0,nonexistent,93.918,4.961,no
28676,32,blue-collar,married,basic.9y,no,no,apr,23,583,1,1,success,93.075,1.41,yes
25790,42,entrepreneur,single,university.degree,no,no,nov,13,131,1,0,nonexistent,93.2,4.12,no
9579,44,blue-collar,single,basic.4y,no,yes,jun,5,76,1,0,nonexistent,94.465,4.961,no
4644,39,housemaid,married,university.degree,no,no,may,22,174,1,0,nonexistent,93.994,4.858,no
32671,26,blue-collar,married,basic.6y,no,yes,may,9,152,1,0,nonexistent,92.893,1.299,no
13602,33,technician,single,professional.course,no,no,jul,26,165,1,0,nonexistent,93.918,4.963,no
4573,24,services,single,high.school,no,no,may,28,119,3,0,nonexistent,93.994,4.856,no
32197,38,admin.,married,high.school,no,yes,may,31,6,5,1,failure,92.893,1.313,no
30915,39,blue-collar,married,basic.9y,no,yes,may,6,253,1,1,success,92.893,1.344,no
19391,36,technician,single,professional.course,no,no,aug,4,275,1,0,nonexistent,93.444,4.967,no
3038,,,married,,no,yes,may,18,260,2,0,nonexistent,93.994,4.859,no
28542,56,blue-collar,married,basic.9y,unknown,no,apr,2,87,2,0,nonexistent,93.075,1.415,no
36937,64,management,married,university.degree,no,no,jun,29,205,1,0,nonexistent,92.963,1.099,yes
11163,37,technician,single,professional.course,no,no,jun,29,635,3,0,nonexistent,94.465,4.961,no
14829,31,blue-collar,single,high.school,no,no,jul,17,166,1,0,nonexistent,93.918,4.957,no
8296,43,retired,married,basic.9y,unknown,no,jun,12,455,1,0,nonexistent,94.465,4.864,no
28869,29,blue-collar,single,basic.6y,no,yes,apr,28,1410,1,1,failure,93.075,1.41,no
20741,44,management,married,basic.9y,no,yes,aug,21,260,1,0,nonexistent,93.444,4.965,no
17639,45,self-employed,divorced,university.degree,no,no,jul,31,890,4,0,nonexistent,93.918,4.962,yes
19707,48,blue-collar,married,basic.4y,unknown,no,aug,7,96,3,0,nonexistent,93.444,4.968,no
12986,28,technician,married,professional.course,no,yes,jul,21,280,2,0,nonexistent,93.918,4.962,no
32691,31,admin.,divorced,high.school,no,no,may,13,479,1,0,nonexistent,92.893,1.299,no
20458,39,technician,divorced,professional.course,no,yes,aug,1,80,2,0,nonexistent,93.444,4.966,no
29778,42,blue-collar,married,basic.4y,no,yes,apr,26,172,1,0,nonexistent,93.075,1.405,no
16695,23,services,single,high.school,no,unknown,jul,9,1300,3,0,nonexistent,93.918,4.963,no
32436,40,admin.,married,high.school,unknown,no,may,22,326,4,0,nonexistent,92.893,1.313,no
34630,,,single,,no,no,may,30,480,2,0,nonexistent,92.893,1.266,no
4140,35,admin.,single,university.degree,no,no,may,3,234,13,0,nonexistent,93.994,4.858,no
13625,34,technician,married,high.school,no,yes,jul,30,210,1,0,nonexistent,93.918,4.963,no
22105,34,technician,married,professional.course,no,yes,aug,14,286,9,0,nonexistent,93.444,4.963,no
25052,29,technician,single,high.school,no,no,nov,17,155,2,0,nonexistent,93.2,4.153,no
14207,50,blue-collar,married,unknown,unknown,yes,jul,30,124,12,0,nonexistent,93.918,4.962,no
34907,27,technician,single,unknown,no,no,may,7,7,4,0,nonexistent,92.893,1.25,no
14420,53,blue-collar,married,basic.9y,no,yes,jul,8,122,4,0,nonexistent,93.918,4.961,no
187,54,retired,married,high.school,unknown,no,may,3,130,1,0,nonexistent,93.994,4.857,no
15286,29,admin.,married,university.degree,no,yes,jul,14,51,1,0,nonexistent,93.918,4.958,no
30580,32,self-employed,married,basic.6y,no,yes,may,15,1121,3,1,success,92.893,1.354,no
35523,44,services,divorced,high.school,no,no,may,1,903,4,0,nonexistent,92.893,1.244,yes
39996,30,technician,single,university.degree,no,yes,jun,12,263,1,2,failure,94.055,0.767,yes
4638,42,blue-collar,divorced,basic.4y,no,no,may,1,93,1,0,nonexistent,93.994,4.858,no
33406,39,blue-collar,single,basic.6y,no,yes,may,5,357,1,2,failure,92.893,1.291,no
12650,33,admin.,married,university.degree,no,yes,jul,13,263,1,0,nonexistent,93.918,4.96,no
10017,32,blue-collar,married,basic.9y,no,no,jun,3,307,2,0,nonexistent,94.465,4.958,no
25771,31,technician,single,basic.9y,unknown,yes,nov,15,131,1,1,failure,93.2,4.12,no
21491,32,admin.,married,university.degree,no,yes,aug,10,126,3,0,nonexistent,93.444,4.963,no
12902,34,blue-collar,married,basic.4y,no,yes,jul,24,528,2,0,nonexistent,93.918,4.962,no
35758,38,admin.,married,high.school,no,unknown,may,26,22,3,0,nonexistent,92.893,1.244,no
1712,60,management,married,university.degree,unknown,no,may,15,490,1,0,nonexistent,93.994,4.855,no
2440,32,admin.,divorced,high.school,no,no,may,26,473,1,0,nonexistent,93.994,4.856,no
21154,33,technician,single,professional.course,no,no,aug,24,266,2,0,nonexistent,93.444,4.963,no
19602,,,married,,no,no,aug,21,30,2,0,nonexistent,93.444,4.968,no
29729,33,housemaid,single,high.school,unknown,yes,apr,12,114,1,1,failure,93.075,1.405,no
30194,48,entrepreneur,married,university.degree,no,no,apr,19,294,2,1,success,93.075,1.365,yes
10926,26,blue-collar,married,basic.4y,no,no,jun,12,94,1,0,nonexistent,94.465,4.962,no
22855,42,admin.,single,university.degree,no,no,aug,13,14,11,0,nonexistent,93.444,4.965,no
25865,,,divorced,,no,no,nov,27,67,3,0,nonexistent,93.2,4.12,no
35967,35,admin.,married,university.degree,no,yes,may,25,109,1,0,nonexistent,92.893,1.264,no
2236,45,admin.,divorced,university.degree,unknown,yes,may,9,212,5,0,nonexistent,93.994,4.857,no
9389,34,blue-collar,married,basic.6y,unknown,no,jun,11,176,1,0,nonexistent,94.465,4.967,no
23226,45,services,married,basic.6y,unknown,no,aug,2,98,5,0,nonexistent,93.444,4.965,no
20687,29,technician,married,university.degree,no,no,aug,24,183,1,0,nonexistent,93.444,4.965,no
2547,43,technician,married,basic.9y,unknown,no,may,5,226,1,0,nonexistent,93.994,4.856,no
26876,46,blue-collar,married,basic.9y,unknown,yes,nov,20,150,3,0,nonexistent,93.2,4.076,no
1721,51,blue-collar,married,basic.9y,no,no,may,11,202,1,0,nonexistent,93.994,4.855,no
15575,38,entrepreneur,divorced,university.degree,no,yes,jul,11,113,2,0,nonexistent,93.918,4.957,no
17132,56,self-employed,married,basic.9y,unknown,no,jul,16,571,1,0,nonexistent,93.918,4.962,no
39853,39,technician,married,university.degree,no,yes,jun,21,713,2,0,nonexistent,94.055,0.72,yes
35684,46,admin.,single,university.degree,no,yes,may,25,801,5,1,failure,92.893,1.244,yes
90,35,admin.,married,university.degree,no,yes,may,29,180,2,0,nonexistent,93.994,4.857,no
29273,57,retired,married,basic.6y,unknown,no,apr,14,203,2,1,failure,93.075,1.405,no
23753,32,admin.,married,university.degree,no,no,aug,29,39,6,0,nonexistent,93.444,4.962,no
15273,50,entrepreneur,married,basic.4y,unknown,yes,jul,26,175,3,0,nonexistent,93.918,4.958,no
28522,23,technician,single,professional.course,no,no,apr,5,422,4,0,nonexistent,93.075,1.423,no
8285,32,technician,married,professional.course,no,yes,jun,19,220,2,0,nonexistent,94.465,4.864,no
2510,37,admin.,married,high.school,unknown,no,may,22,152,1,0,nonexistent,93.994,4.856,no
22093,49,blue-collar,divorced,basic.4y,no,no,aug,11,96,3,0,nonexistent,93.444,4.964,no
14406,39,admin.,married,university.degree,no,no,jul,1,171,3,0,nonexistent,93.918,4.962,no
24935,47,services,married,high.school,no,yes,nov,16,99,1,0,nonexistent,93.2,4.153,no
30688,35,blue-collar,married,basic.6y,unknown,yes,may,25,214,1,1,success,92.893,1.344,no
742,59,management,married,basic.4y,unknown,yes,may,6,88,5,0,nonexistent,93.994,4.857,no
34496,36,management,married,university.degree,no,yes,may,4,128,1,0,nonexistent,92.893,1.266,no
40070,58,admin.,married,high.school,no,yes,jul,11,414,2,0,nonexistent,94.215,0.81,yes
26117,40,entrepreneur,married,basic.4y,no,yes,nov,20,322,3,0,nonexistent,93.2,4.12,no
35644,48,services,married,high.school,no,yes,may,29,113,1,0,nonexistent,92.893,1.244,no
38838,40,technician,single,university.degree,no,no,nov,22,130,1,2,failure,92.649,0.714,yes
20177,37,technician,single,professional.course,unknown,yes,aug,11,51,2,0,nonexistent,93.444,4.965,no
14890,25,services,married,high.school,unknown,no,jul,4,59,1,0,nonexistent,93.918,4.957,no
