client_id,age,job,marital,education,credit_default,mortgage,contact_duration,number_contacts,previous_campaign_contacts,previous_outcome,cons_price_idx,euribor_three_months,campaign_outcome,date
35096,29.0,Services,Single,Basic.9Y,No,Yes,01:19,2,1,Failure,92.893,1.25,Failed,2022-05-05
13557,39.0,Blue-Collar,Married,Basic.6Y,No,No,04:58,1,0,Nonexistent,93.918,4.963,Failed,2022-07-20
30973,38.0,Admin.,Married,University.Degree,No,Yes,03:34,3,1,Failure,92.893,1.344,Failed,2022-05-07
27824,29.0,Technician,Married,Professional.Course,No,No,03:06,1,0,Nonexistent,92.843,1.65,Successful,2022-03-22
37395,26.0,Student,Single,Basic.9Y,No,No,07:29,1,0,Nonexistent,92.201,0.879,Successful,2022-08-09
17759,38.0,Admin.,Divorced,University.Degree,No,Yes,01:42,2,0,Nonexistent,93.918,4.961,Failed,2022-07-15
36573,42.0,Admin.,Single,University.Degree,No,Yes,00:34,2,0,Nonexistent,92.963,1.26,Failed,2022-06-22
25262,41.0,Blue-Collar,Married,Professional.Course,No,Yes,03:10,2,0,Nonexistent,93.2,4.153,Failed,2022-11-03
24072,30.0,Blue-Collar,Married,Basic.9Y,No,No,07:45,1,0,Nonexistent,93.2,4.7,Successful,2022-11-20
3069,41.0,Self-Employed,Single,University.Degree,No,Yes,05:18,2,0,Nonexistent,93.994,4.859,Failed,2022-05-30
38580,78.0,Retired,Divorced,Basic.6Y,No,No,10:31,2,2,Failure,92.431,0.72,Failed,2022-10-23
3282,37.0,Services,Married,High.School,No,No,03:20,3,0,Nonexistent,93.994,4.86,Failed,2022-05-07
35860,38.0,Admin.,Married,University.Degree,No,No,02:32,1,0,Nonexistent,92.893,1.259,Failed,2022-05-28
23114,32.0,Admin.,Married,University.Degree,No,Yes,01:06,7,0,Nonexistent,93.444,4.965,Failed,2022-08-03
39937,39.0,Admin.,Married,University.Degree,No,Yes,00:52,1,1,Failure,94.055,0.742,Failed,2022-06-18
1884,42.0,Blue-Collar,Married,Basic.9Y,No,No,01:59,2,0,Nonexistent,93.994,4.855,Failed,2022-05-02
34705,27.0,Admin.,Married,Professional.Course,No,Yes,02:42,2,1,Failure,92.893,1.266,Failed,2022-05-14
18654,38.0,Admin.,Single,University.Degree,No,Yes,00:18,8,0,Nonexistent,93.918,4.968,Failed,2022-07-20
17436,39.0,Admin.,Single,University.Degree,No,Yes,00:50,3,0,Nonexistent,93.918,4.962,Failed,2022-07-13
17161,49.0,Admin.,Divorced,High.School,No,Yes,01:21,2,0,Nonexistent,93.918,4.962,Failed,2022-07-27
31278,32.0,Services,Single,Basic.9Y,No,No,02:28,1,0,Nonexistent,92.893,1.334,Failed,2022-05-22
34003,27.0,Blue-Collar,Married,University.Degree,No,No,02:11,1,0,Nonexistent,92.893,1.281,Failed,2022-05-07
40788,50.0,Management,Married,University.Degree,No,No,11:58,4,3,Failure,94.199,0.878,Failed,2022-09-19
30919,36.0,Entrepreneur,Married,High.School,No,Yes,04:43,1,1,Failure,92.893,1.344,Failed,2022-05-03
35003,45.0,Blue-Collar,Single,High.School,No,Yes,02:26,1,0,Nonexistent,92.893,1.25,Failed,2022-05-17
16089,26.0,Blue-Collar,Married,Basic.4Y,No,No,03:19,1,0,Nonexistent,93.918,4.961,Failed,2022-07-12
12739,25.0,Services,Married,High.School,No,No,04:19,1,0,Nonexistent,93.918,4.962,Failed,2022-07-28
36806,34.0,Admin.,Married,High.School,No,No,02:15,1,0,Nonexistent,92.963,1.26,Failed,2022-06-03
5582,54.0,Housemaid,Divorced,Basic.4Y,No,No,02:47,1,0,Nonexistent,93.994,4.857,Failed,2022-05-27
30574,42.0,Admin.,Married,University.Degree,No,Yes,00:20,5,0,Nonexistent,92.893,1.354,Failed,2022-05-25
18106,44.0,Admin.,Single,University.Degree,No,Yes,02:33,1,0,Nonexistent,93.918,4.963,Failed,2022-07-10
8141,40.0,Admin.,Married,High.School,No,No,03:21,3,0,Nonexistent,94.465,4.864,Failed,2022-06-10
38788,62.0,Housemaid,Married,Basic.4Y,No,Yes,07:23,1,0,Nonexistent,92.649,0.714,Failed,2022-11-20
5980,40.0,Blue-Collar,Married,High.School,No,Yes,00:59,1,0,Nonexistent,93.994,4.857,Failed,2022-05-11
24616,32.0,Blue-Collar,Single,University.Degree,No,No,04:02,2,0,Nonexistent,93.2,4.191,Failed,2022-11-18
28370,46.0,Technician,Single,Basic.9Y,No,Yes,02:48,1,0,Nonexistent,93.075,1.435,Failed,2022-04-13
5838,43.0,Entrepreneur,Married,Basic.9Y,No,No,01:49,5,0,Nonexistent,93.994,4.857,Failed,2022-05-12
5485,49.0,Technician,Married,Basic.9Y,No,Yes,02:26,6,0,Nonexistent,93.994,4.857,Failed,2022-05-20
6897,56.0,Management,Divorced,University.Degree,No,Yes,01:58,2,0,Nonexistent,93.994,4.86,Failed,2022-05-28
36798,35.0,Entrepreneur,Divorced,University.Degree,No,Yes,01:32,2,1,Failure,92.963,1.26,Failed,2022-06-18
13398,60.0,Blue-Collar,Married,Basic.4Y,No,No,01:23,1,0,Nonexistent,93.918,4.962,Failed,2022-07-05
3662,39.0,Management,Married,University.Degree,No,No,02:49,1,0,Nonexistent,93.994,4.859,Failed,2022-05-31
11313,42.0,Technician,Married,Basic.6Y,No,No,06:39,1,0,Nonexistent,94.465,4.961,Failed,2022-06-20
19448,37.0,Technician,Married,High.School,No,No,01:31,1,0,Nonexistent,93.444,4.968,Failed,2022-08-06
39113,34.0,Admin.,Married,University.Degree,No,Yes,03:15,2,0,Nonexistent,92.713,0.707,Failed,2022-12-12
10454,57.0,Management,Married,University.Degree,No,No,01:43,3,0,Nonexistent,94.465,4.96,Failed,2022-06-07
13695,29.0,Admin.,Married,University.Degree,No,Yes,02:03,1,0,Nonexistent,93.918,4.963,Failed,2022-07-12
37034,38.0,Technician,Single,University.Degree,No,Yes,05:21,1,0,Nonexistent,92.469,1.044,Failed,2022-07-16
4107,32.0,Admin.,Married,University.Degree,No,Yes,04:21,56,0,Nonexistent,93.994,4.858,Failed,2022-05-18
33196,38.0,Entrepreneur,Married,University.Degree,No,Yes,02:25,1,0,Nonexistent,92.893,1.291,Failed,2022-05-01
19331,38.0,Admin.,Single,University.Degree,No,No,12:12,1,0,Nonexistent,93.444,4.967,Failed,2022-08-13
2876,28.0,Entrepreneur,Married,Basic.4Y,No,No,01:57,1,0,Nonexistent,93.994,4.859,Failed,2022-05-12
21601,30.0,Technician,Married,Professional.Course,No,Yes,01:51,1,0,Nonexistent,93.444,4.963,Failed,2022-08-20
24481,47.0,Admin.,Divorced,University.Degree,No,No,03:33,2,0,Nonexistent,93.2,4.191,Failed,2022-11-24
32139,35.0,Services,Single,High.School,No,Yes,01:34,1,0,Nonexistent,92.893,1.313,Failed,2022-05-02
12246,41.0,Admin.,Married,High.School,No,No,06:52,1,0,Nonexistent,93.918,4.966,Failed,2022-07-07
10560,38.0,Admin.,Married,University.Degree,No,No,02:12,2,0,Nonexistent,94.465,4.961,Failed,2022-06-24
6826,43.0,Blue-Collar,Single,Basic.9Y,No,No,04:59,3,0,Nonexistent,93.994,4.857,Failed,2022-05-06
18860,55.0,Blue-Collar,Married,Basic.4Y,No,Yes,01:34,1,0,Nonexistent,93.444,4.97,Failed,2022-08-26
22904,30.0,Technician,Divorced,University.Degree,No,No,12:11,3,0,Nonexistent,93.444,4.965,Successful,2022-08-20
29234,43.0,Blue-Collar,Married,Basic.9Y,No,No,02:27,3,1,Failure,93.075,1.405,Failed,2022-04-19
13075,50.0,Entrepreneur,Married,University.Degree,No,Yes,04:04,3,0,Nonexistent,93.918,4.962,Failed,2022-07-20
7881,39.0,Services,Single,High.School,No,Yes,09:23,1,0,Nonexistent,94.465,4.865,Successful,2022-06-29
20722,57.0,Admin.,Single,University.Degree,No,Yes,06:44,4,0,Nonexistent,93.444,4.965,Successful,2022-08-09
4457,36.0,Services,Married,High.School,No,Yes,04:31,1,0,Nonexistent,93.994,4.856,Failed,2022-05-04
27040,32.0,Self-Employed,Married,University.Degree,No,Yes,00:54,1,0,Nonexistent,93.2,4.021,Failed,2022-11-23
17831,55.0,Services,Divorced,High.School,No,No,03:24,3,0,Nonexistent,93.918,4.961,Failed,2022-07-10
35059,59.0,Retired,Divorced,Basic.4Y,No,No,04:50,2,0,Nonexistent,92.893,1.25,Failed,2022-05-10
23618,30.0,Management,Married,University.Degree,No,No,05:08,3,0,Nonexistent,93.444,4.962,Failed,2022-08-01
7954,60.0,Management,Married,University.Degree,No,No,06:43,6,0,Nonexistent,94.465,4.865,Failed,2022-06-18
24682,35.0,Blue-Collar,Married,High.School,No,Yes,04:33,2,1,Failure,93.2,4.191,Failed,2022-11-27
34750,24.0,Admin.,Married,High.School,No,Yes,01:58,4,1,Failure,92.893,1.266,Failed,2022-05-31
21848,36.0,Technician,Married,High.School,No,Yes,01:52,2,0,Nonexistent,93.444,4.964,Failed,2022-08-20
35560,35.0,Technician,Divorced,University.Degree,No,No,02:49,1,0,Nonexistent,92.893,1.244,Failed,2022-05-07
17542,43.0,Unemployed,Divorced,Basic.9Y,No,No,01:57,2,0,Nonexistent,93.918,4.962,Failed,2022-07-16
41147,25.0,Technician,Single,Professional.Course,No,Yes,11:52,2,1,Success,94.767,1.04,Successful,2022-11-02
7752,41.0,Self-Employed,Married,High.School,No,Yes,03:26,3,0,Nonexistent,93.994,4.864,Failed,2022-05-27
5986,34.0,Blue-Collar,Married,Basic.9Y,No,No,07:07,1,0,Nonexistent,93.994,4.857,Failed,2022-05-20
16418,38.0,Blue-Collar,Married,Basic.6Y,No,Yes,02:06,1,0,Nonexistent,93.918,4.963,Failed,2022-07-13
28894,37.0,Blue-Collar,Married,Basic.4Y,No,No,02:05,4,0,Nonexistent,93.075,1.405,Failed,2022-04-12
5729,58.0,Retired,Married,Basic.6Y,No,No,04:28,3,0,Nonexistent,93.994,4.857,Failed,2022-05-22
15420,29.0,Services,Single,University.Degree,No,Yes,05:37,1,0,Nonexistent,93.918,4.957,Failed,2022-07-06
37788,63.0,Housemaid,Married,Basic.4Y,No,No,08:31,1,1,Failure,92.201,0.838,Successful,2022-08-26
1698,31.0,Entrepreneur,Married,Basic.9Y,No,No,02:16,2,0,Nonexistent,93.994,4.855,Failed,2022-05-21
39528,24.0,Student,Single,Basic.9Y,No,Yes,04:12,1,1,Failure,93.749,0.646,Failed,2022-04-15
17311,40.0,Admin.,Divorced,Basic.9Y,No,Yes,08:01,3,0,Nonexistent,93.918,4.962,Failed,2022-07-23
24838,38.0,Blue-Collar,Married,Basic.9Y,No,Yes,02:34,1,0,Nonexistent,93.2,4.153,Failed,2022-11-08
821,31.0,Admin.,Married,University.Degree,No,No,02:48,1,0,Nonexistent,93.994,4.856,Failed,2022-05-19
36821,34.0,Blue-Collar,Married,Basic.4Y,No,Yes,01:28,2,0,Nonexistent,92.963,1.26,Failed,2022-06-15
35109,30.0,Unemployed,Single,High.School,No,No,00:13,11,0,Nonexistent,92.893,1.25,Failed,2022-05-01
24716,45.0,Self-Employed,Married,University.Degree,No,Yes,08:07,1,0,Nonexistent,93.2,4.191,Failed,2022-11-29
23073,35.0,Admin.,Single,University.Degree,No,No,02:11,1,0,Nonexistent,93.444,4.965,Failed,2022-08-27
41122,34.0,Technician,Married,Professional.Course,No,No,16:25,3,0,Nonexistent,94.767,1.046,Successful,2022-11-28
10354,32.0,Admin.,Single,University.Degree,No,No,02:59,25,0,Nonexistent,94.465,4.96,Failed,2022-06-26
88,49.0,Technician,Married,Basic.9Y,No,No,24:27,1,0,Nonexistent,93.994,4.857,Successful,2022-05-19
16529,36.0,Entrepreneur,Married,University.Degree,No,Yes,03:11,2,0,Nonexistent,93.918,4.963,Failed,2022-07-14
10132,40.0,Blue-Collar,Married,Basic.4Y,No,No,02:04,1,0,Nonexistent,94.465,4.958,Failed,2022-06-05
35574,36.0,Blue-Collar,Married,Basic.9Y,No,Yes,02:36,1,1,Failure,92.893,1.244,Failed,2022-05-10
13949,29.0,Blue-Collar,Single,Basic.9Y,No,No,04:16,2,0,Nonexistent,93.918,4.963,Failed,2022-07-19
26225,29.0,Technician,Married,Professional.Course,No,No,02:59,1,1,Failure,93.2,4.076,Failed,2022-11-22
22053,42.0,Admin.,Married,University.Degree,No,No,04:33,6,0,Nonexistent,93.444,4.964,Failed,2022-08-19
28866,45.0,Blue-Collar,Married,Basic.9Y,No,Yes,10:14,1,1,Failure,93.075,1.41,Failed,2022-04-07
38316,74.0,Retired,Married,Basic.9Y,No,Yes,02:14,2,1,Success,92.431,0.74,Successful,2022-10-21
26461,39.0,Unemployed,Divorced,High.School,No,No,00:19,1,0,Nonexistent,93.2,4.076,Failed,2022-11-08
32812,27.0,Student,Single,University.Degree,No,No,08:09,2,0,Nonexistent,92.893,1.299,Failed,2022-05-31
31725,48.0,Blue-Collar,Married,Basic.4Y,No,Yes,05:13,1,2,Failure,92.893,1.327,Failed,2022-05-28
15662,34.0,Technician,Divorced,Professional.Course,No,Yes,02:52,4,0,Nonexistent,93.918,4.96,Failed,2022-07-11
12098,28.0,Technician,Single,University.Degree,No,No,02:05,2,0,Nonexistent,94.465,4.947,Failed,2022-06-14
5929,56.0,Entrepreneur,Married,University.Degree,No,Yes,02:28,4,0,Nonexistent,93.994,4.857,Failed,2022-05-26
14492,38.0,Technician,Single,Professional.Course,No,No,13:35,4,0,Nonexistent,93.918,4.961,Successful,2022-07-26
31314,39.0,Unemployed,Married,High.School,No,No,01:40,1,0,Nonexistent,92.893,1.334,Failed,2022-05-16
31242,46.0,Services,Single,High.School,No,Yes,03:13,1,0,Nonexistent,92.893,1.334,Failed,2022-05-29
8840,38.0,Services,Married,Basic.4Y,No,No,01:30,1,0,Nonexistent,94.465,4.866,Failed,2022-06-26
35399,38.0,Admin.,Single,University.Degree,No,No,02:01,3,0,Nonexistent,92.893,1.25,Failed,2022-05-16
24371,54.0,Admin.,Married,Basic.9Y,No,No,01:34,2,0,Nonexistent,93.2,4.191,Failed,2022-11-21
30042,30.0,Student,Single,High.School,No,Yes,02:56,1,0,Nonexistent,93.075,1.405,Failed,2022-04-09
40446,55.0,Admin.,Divorced,High.School,No,No,04:05,1,0,Nonexistent,94.027,0.904,Successful,2022-08-02
24966,29.0,Blue-Collar,Divorced,Basic.6Y,No,Yes,04:32,2,0,Nonexistent,93.2,4.153,Failed,2022-11-22
11127,38.0,Admin.,Single,University.Degree,No,No,00:32,1,0,Nonexistent,94.465,4.961,Failed,2022-06-08
22550,32.0,Admin.,Married,University.Degree,No,Yes,03:20,2,0,Nonexistent,93.444,4.964,Failed,2022-08-12
24801,40.0,Self-Employed,Married,Basic.9Y,No,No,00:53,1,1,Failure,93.2,4.153,Failed,2022-11-06
34100,34.0,Blue-Collar,Married,High.School,No,No,00:56,2,0,Nonexistent,92.893,1.281,Failed,2022-05-26
12802,39.0,Blue-Collar,Married,Basic.6Y,No,Yes,03:08,1,0,Nonexistent,93.918,4.962,Failed,2022-07-20
19002,52.0,Technician,Divorced,Professional.Course,No,Yes,02:06,4,0,Nonexistent,93.444,4.968,Failed,2022-08-11
15842,44.0,Admin.,Single,Basic.9Y,No,Yes,02:25,5,0,Nonexistent,93.918,4.96,Failed,2022-07-28
8033,38.0,Admin.,Married,University.Degree,No,No,02:30,5,0,Nonexistent,94.465,4.865,Failed,2022-06-22
4653,38.0,Blue-Collar,Married,High.School,No,Yes,02:53,1,0,Nonexistent,93.994,4.858,Failed,2022-05-08
17668,36.0,Housemaid,Married,Basic.4Y,No,Yes,02:00,6,0,Nonexistent,93.918,4.962,Failed,2022-07-29
28895,41.0,Admin.,Divorced,High.School,No,No,10:20,1,0,Nonexistent,93.075,1.405,Failed,2022-04-09
85,31.0,Admin.,Divorced,High.School,No,No,04:06,1,0,Nonexistent,93.994,4.857,Failed,2022-05-12
7539,53.0,Admin.,Single,University.Degree,No,Yes,03:50,2,0,Nonexistent,93.994,4.864,Failed,2022-05-09
21539,52.0,Admin.,Married,High.School,No,Yes,02:43,2,0,Nonexistent,93.444,4.963,Failed,2022-08-24
32756,40.0,Admin.,Single,High.School,No,Yes,03:42,2,1,Failure,92.893,1.299,Failed,2022-05-26
39995,26.0,Admin.,Married,High.School,No,No,07:08,1,0,Nonexistent,94.055,0.767,Failed,2022-06-13
16266,37.0,Blue-Collar,Divorced,Professional.Course,No,No,01:47,2,0,Nonexistent,93.918,4.961,Failed,2022-07-26
23176,33.0,Admin.,Married,University.Degree,No,No,01:15,2,0,Nonexistent,93.444,4.965,Failed,2022-08-28
36844,22.0,Student,Single,High.School,No,No,01:17,1,0,Nonexistent,92.963,1.26,Failed,2022-06-08
16707,27.0,Technician,Married,Professional.Course,No,No,00:36,15,0,Nonexistent,93.918,4.963,Failed,2022-07-24
40544,33.0,Blue-Collar,Married,Professional.Course,No,Yes,04:13,4,0,Nonexistent,94.027,0.886,Successful,2022-08-25
8895,35.0,Admin.,Single,Basic.4Y,No,No,01:57,2,0,Nonexistent,94.465,4.866,Failed,2022-06-10
34791,43.0,Blue-Collar,Married,Basic.4Y,No,Yes,08:13,5,0,Nonexistent,92.893,1.266,Failed,2022-05-26
14009,28.0,Blue-Collar,Married,Basic.6Y,No,Yes,05:30,2,0,Nonexistent,93.918,4.963,Failed,2022-07-03
3091,58.0,Blue-Collar,Married,Basic.4Y,No,Yes,02:28,3,0,Nonexistent,93.994,4.86,Failed,2022-05-27
37103,54.0,Admin.,Married,University.Degree,No,No,13:42,6,1,Success,92.469,0.908,Successful,2022-07-23
39742,38.0,Admin.,Married,University.Degree,No,No,03:01,3,1,Success,93.876,0.699,Successful,2022-05-24
3941,44.0,Blue-Collar,Divorced,Basic.9Y,No,No,02:49,1,0,Nonexistent,93.994,4.858,Failed,2022-05-08
38893,48.0,Management,Married,University.Degree,No,Yes,12:27,2,0,Nonexistent,92.649,0.715,Successful,2022-11-17
579,37.0,Blue-Collar,Married,Basic.9Y,No,No,06:30,3,0,Nonexistent,93.994,4.857,Failed,2022-05-02
4214,26.0,Admin.,Single,High.School,No,No,00:21,7,0,Nonexistent,93.994,4.856,Failed,2022-05-21
18875,38.0,Admin.,Single,University.Degree,No,Yes,00:39,1,0,Nonexistent,93.444,4.97,Failed,2022-08-03
20856,38.0,Admin.,Married,University.Degree,No,No,04:19,2,0,Nonexistent,93.444,4.964,Failed,2022-08-12
32358,29.0,Blue-Collar,Married,Basic.9Y,No,Yes,02:44,1,0,Nonexistent,92.893,1.313,Failed,2022-05-01
34272,27.0,Blue-Collar,Married,Professional.Course,No,Yes,07:45,3,0,Nonexistent,92.893,1.266,Failed,2022-05-11
11470,37.0,Housemaid,Married,High.School,No,No,00:31,1,0,Nonexistent,94.465,4.959,Failed,2022-06-02
14857,47.0,Technician,Divorced,Professional.Course,No,Yes,03:46,1,0,Nonexistent,93.918,4.957,Failed,2022-07-07
39990,32.0,Blue-Collar,Married,Basic.4Y,No,Yes,00:13,1,1,Failure,94.055,0.761,Failed,2022-06-14
25177,51.0,Admin.,Married,Basic.9Y,No,No,01:50,5,0,Nonexistent,93.2,4.153,Failed,2022-11-26
22679,35.0,Admin.,Married,University.Degree,No,No,02:46,5,0,Nonexistent,93.444,4.964,Failed,2022-08-05
40494,48.0,Self-Employed,Divorced,University.Degree,No,No,03:42,4,0,Nonexistent,94.027,0.898,Successful,2022-08-20
14889,29.0,Self-Employed,Married,Basic.9Y,No,Yes,03:08,1,0,Nonexistent,93.918,4.957,Failed,2022-07-17
16536,38.0,Admin.,Divorced,University.Degree,No,Yes,01:37,5,0,Nonexistent,93.918,4.963,Failed,2022-07-27
27921,56.0,Blue-Collar,Married,Basic.4Y,No,Yes,04:43,1,0,Nonexistent,92.843,1.531,Successful,2022-03-03
1931,59.0,Retired,Married,Basic.4Y,No,No,04:20,4,0,Nonexistent,93.994,4.855,Failed,2022-05-22
15381,46.0,Blue-Collar,Married,Basic.4Y,No,No,01:53,1,0,Nonexistent,93.918,4.957,Failed,2022-07-04
17844,34.0,Admin.,Married,University.Degree,No,No,04:43,1,0,Nonexistent,93.918,4.961,Failed,2022-07-26
25701,35.0,Services,Married,University.Degree,No,No,04:30,1,0,Nonexistent,93.2,4.12,Failed,2022-11-27
40610,30.0,Admin.,Single,High.School,No,No,03:39,3,1,Success,94.199,0.883,Successful,2022-09-17
19136,39.0,Unemployed,Divorced,University.Degree,No,No,05:07,1,0,Nonexistent,93.444,4.968,Failed,2022-08-10
33748,40.0,Blue-Collar,Single,Basic.9Y,No,Yes,03:40,2,0,Nonexistent,92.893,1.281,Failed,2022-05-17
40300,71.0,Retired,Married,Basic.4Y,No,Yes,08:39,2,3,Failure,94.215,0.899,Successful,2022-07-10
32094,27.0,Blue-Collar,Single,High.School,No,No,01:20,4,0,Nonexistent,92.893,1.313,Failed,2022-05-14
12472,56.0,Blue-Collar,Married,Basic.9Y,No,No,01:26,4,0,Nonexistent,93.918,4.96,Failed,2022-07-04
26511,30.0,Entrepreneur,Single,University.Degree,No,Yes,08:51,1,1,Failure,93.2,4.076,Successful,2022-11-11
12570,37.0,Technician,Single,High.School,No,No,08:20,1,0,Nonexistent,93.918,4.96,Failed,2022-07-26
1229,35.0,Admin.,Single,Basic.4Y,No,No,01:22,1,0,Nonexistent,93.994,4.855,Failed,2022-05-22
26378,55.0,Retired,Married,High.School,No,No,00:26,6,0,Nonexistent,93.2,4.076,Failed,2022-11-03
14197,40.0,Services,Married,Basic.6Y,No,No,01:59,2,0,Nonexistent,93.918,4.962,Failed,2022-07-13
39874,38.0,Admin.,Divorced,University.Degree,No,Yes,04:30,2,2,Success,94.055,0.723,Failed,2022-06-07
19876,50.0,Blue-Collar,Married,Basic.6Y,No,Yes,07:13,1,0,Nonexistent,93.444,4.966,Failed,2022-08-09
14575,28.0,Blue-Collar,Married,Basic.9Y,No,Yes,02:21,4,0,Nonexistent,93.918,4.961,Failed,2022-07-10
31695,37.0,Blue-Collar,Married,Basic.9Y,No,Yes,05:56,1,0,Nonexistent,92.893,1.327,Failed,2022-05-14
16019,29.0,Technician,Married,Professional.Course,No,Yes,01:22,1,0,Nonexistent,93.918,4.961,Failed,2022-07-01
11879,47.0,Management,Divorced,University.Degree,No,No,00:08,3,0,Nonexistent,94.465,4.959,Failed,2022-06-06
10413,35.0,Admin.,Divorced,High.School,No,No,00:15,15,0,Nonexistent,94.465,4.96,Failed,2022-06-23
9150,35.0,Blue-Collar,Single,Basic.9Y,No,No,18:34,1,0,Nonexistent,94.465,4.967,Failed,2022-06-14
11347,57.0,Blue-Collar,Married,Basic.9Y,No,Yes,04:18,2,0,Nonexistent,94.465,4.961,Failed,2022-06-15
17982,38.0,Admin.,Married,University.Degree,No,Yes,01:32,30,0,Nonexistent,93.918,4.961,Failed,2022-07-15
10289,38.0,Admin.,Divorced,University.Degree,No,Yes,01:36,8,0,Nonexistent,94.465,4.96,Failed,2022-06-16
23167,35.0,Technician,Single,Professional.Course,No,Yes,05:00,2,0,Nonexistent,93.444,4.965,Failed,2022-08-02
22148,29.0,Admin.,Single,University.Degree,No,No,02:19,1,0,Nonexistent,93.444,4.963,Failed,2022-08-04
14480,30.0,Entrepreneur,Single,High.School,No,Yes,08:21,2,0,Nonexistent,93.918,4.961,Failed,2022-07-28
12928,34.0,Services,Single,High.School,No,Yes,01:52,1,0,Nonexistent,93.918,4.962,Failed,2022-07-24
34049,34.0,Admin.,Single,High.School,No,Yes,03:15,2,1,Failure,92.893,1.281,Failed,2022-05-26
39489,80.0,Retired,Divorced,Basic.4Y,No,Yes,10:54,2,0,Nonexistent,93.749,0.642,Successful,2022-04-11
4669,49.0,Blue-Collar,Married,Basic.4Y,No,No,07:12,1,0,Nonexistent,93.994,4.858,Failed,2022-05-29
321,53.0,Admin.,Single,Basic.6Y,No,Yes,02:28,2,0,Nonexistent,93.994,4.857,Failed,2022-05-31
38128,68.0,Retired,Single,University.Degree,No,Yes,01:21,1,1,Success,92.379,0.741,Failed,2022-09-01
28236,25.0,Student,Single,High.School,No,No,01:38,2,0,Nonexistent,93.075,1.453,Failed,2022-04-14
39796,51.0,Technician,Married,University.Degree,No,Yes,05:03,1,1,Success,94.055,0.702,Successful,2022-06-02
14748,37.0,Entrepreneur,Divorced,High.School,No,No,01:51,4,0,Nonexistent,93.918,4.957,Failed,2022-07-02
37551,61.0,Management,Married,University.Degree,No,Yes,03:29,2,2,Success,92.201,0.869,Successful,2022-08-19
21436,48.0,Management,Married,University.Degree,No,No,02:36,1,0,Nonexistent,93.444,4.963,Failed,2022-08-14
9205,36.0,Blue-Collar,Married,Basic.9Y,No,Yes,26:07,2,0,Nonexistent,94.465,4.967,Failed,2022-06-18
28077,31.0,Admin.,Married,University.Degree,No,No,02:50,1,0,Nonexistent,93.075,1.479,Failed,2022-04-03
19578,36.0,Technician,Divorced,University.Degree,No,Yes,03:17,1,0,Nonexistent,93.444,4.968,Failed,2022-08-22
18603,48.0,Admin.,Divorced,University.Degree,No,Yes,04:54,4,0,Nonexistent,93.918,4.968,Failed,2022-07-03
26977,37.0,Unemployed,Single,University.Degree,No,Yes,01:16,3,0,Nonexistent,93.2,4.076,Failed,2022-11-24
8610,32.0,Housemaid,Married,University.Degree,No,Yes,00:52,1,0,Nonexistent,94.465,4.864,Failed,2022-06-13
10565,30.0,Blue-Collar,Single,Basic.4Y,No,No,04:45,1,0,Nonexistent,94.465,4.961,Failed,2022-06-20
2140,37.0,Blue-Collar,Divorced,Basic.4Y,No,Yes,06:31,1,0,Nonexistent,93.994,4.857,Failed,2022-05-13
22348,34.0,Technician,Married,Professional.Course,No,Yes,03:09,3,0,Nonexistent,93.444,4.963,Failed,2022-08-29
7027,38.0,Services,Married,High.School,No,No,01:17,1,0,Nonexistent,93.994,4.86,Failed,2022-05-12
32984,32.0,Entrepreneur,Married,Basic.9Y,No,No,03:04,4,0,Nonexistent,92.893,1.299,Failed,2022-05-08
7223,25.0,Services,Single,High.School,No,No,02:10,2,0,Nonexistent,93.994,4.86,Failed,2022-05-01
27004,56.0,Services,Married,High.School,No,Yes,04:14,5,0,Nonexistent,93.2,4.021,Failed,2022-11-23
24528,38.0,Admin.,Married,University.Degree,No,Yes,00:58,1,0,Nonexistent,93.2,4.191,Failed,2022-11-22
9555,37.0,Admin.,Divorced,University.Degree,No,Yes,11:23,1,0,Nonexistent,94.465,4.961,Failed,2022-06-14
19666,38.0,Admin.,Married,University.Degree,No,Yes,02:42,5,0,Nonexistent,93.444,4.968,Failed,2022-08-31
1530,31.0,Admin.,Single,University.Degree,No,No,08:35,3,0,Nonexistent,93.994,4.855,Failed,2022-05-29
15607,54.0,Blue-Collar,Married,Basic.9Y,No,Yes,02:24,2,0,Nonexistent,93.918,4.96,Failed,2022-07-24
2929,33.0,Admin.,Married,High.School,No,Yes,17:24,2,0,Nonexistent,93.994,4.859,Failed,2022-05-06
5799,42.0,Unemployed,Married,High.School,No,No,03:01,3,0,Nonexistent,93.994,4.857,Failed,2022-05-18
16164,53.0,Technician,Divorced,Professional.Course,No,Yes,10:39,3,0,Nonexistent,93.918,4.961,Failed,2022-07-07
38536,73.0,Retired,Married,Basic.4Y,No,Yes,03:05,1,0,Nonexistent,92.431,0.724,Failed,2022-10-03
22876,49.0,Housemaid,Married,Basic.4Y,No,Yes,03:31,4,0,Nonexistent,93.444,4.965,Failed,2022-08-22
6754,28.0,Management,Single,University.Degree,No,No,06:16,4,0,Nonexistent,93.994,4.857,Failed,2022-05-28
21934,31.0,Technician,Married,University.Degree,No,No,03:15,1,0,Nonexistent,93.444,4.964,Failed,2022-08-15
35261,38.0,Admin.,Single,University.Degree,No,No,00:23,8,0,Nonexistent,92.893,1.25,Failed,2022-05-19
7305,55.0,Technician,Divorced,University.Degree,No,No,03:36,7,0,Nonexistent,93.994,4.86,Failed,2022-05-30
